|player_id|player_name|player_preferred_position|player_preferred_number|player_minutes|wavg_player_rating|offsides|shots_total|shots_on_goal|goals_total|goals_conceded|goals_assists|goals_saves|passes_total|passes_key|passes_completed|tackles_total|tackles_blocks|tackles_interceptions|tackles_total_padj|tackles_blocks_padj|tackles_interceptions_padj|duels_total|duels_won|dribbles_attemps|dribbles_success|dribbles_past|dribbles_past_padj|fouls_drawn|fouls_committed|fouls_committed_padj|cards_yellow|cards_red|penalty_won|penalty_committed|penalty_scored|penalty_missed|penalty_saved
6048|94557|Jonathan Urretaviscaya|M|10|3404|7.1785546415981205|8|99|36|7|0|14|0|971|114|717.1199999999998|42|1|15|42.42055979813421|0.9259259259259258|16.02452242629479|401|199|160|76|30|30.45980765029858|70|18|18.28213937201111|3|0|0|0|0|0|0
6049|94558|Christian Gimenez|M|10|1963|6.97142129393785|8|74|24|5|0|1|0|800|37|617.5699999999999|23|2|9|21.827535800542766|1.7323775388291516|9.41053149987785|211|89|28|14|16|15.277757739206184|40|31|28.618756584319172|5|0|0|0|2|0|0
6050|94559|Jose Alvarado|F|199|285|6.546099290780142|2|10|2|1|0|0|0|57|3|3.23|4|0|2|3.9027149321266963|0.0|1.9960474308300395|53|21|7|2|3|2.754435107376284|8|5|4.7572105765383075|2|0|0|0|0|0|0
6051|94560|Juninho|D|3|4696|7.082985519591141|2|35|10|2|0|6|0|2644|22|2322.0599999999995|65|18|88|56.15640890903621|16.067184791054025|77.7148428680724|270|146|16|15|31|27.9577793275598|29|35|30.39899634028508|13|1|0|1|1|0|0
6052|94561|Christopher Trejo|F|28|1046|6.5828544061302665|5|21|6|1|0|1|0|174|7|79.99000000000002|21|0|6|20.868650767549976|0.0|5.533875107952558|152|68|35|18|10|9.112094187587715|19|11|11.444622257482147|0|1|3|1|0|0|0
6053|94562|Santiago Gimenez|F|29|2255|6.845115452930728|7|61|25|8|0|5|0|344|28|104.09|21|1|7|20.57763287492971|0.8620689655172414|8.260311469377108|387|158|72|37|13|15.534234110579542|37|52|57.70370967939002|7|0|3|0|1|0|0
6054|94563|Sergio Villarreal|D|186|0||0|0|0|0|0|0|0|0|0|0.0|0|0|0|0.0|0.0|0.0|0|0|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
6055|94565|Eduardo Pastrana|D|289|45|6.1|0|3|1|0|0|0|0|9|0|7.290000000000001|0|0|1|0.0|0.0|0.8771929824561404|5|1|1|0|1|0.8771929824561404|1|0|0.0|0|0|0|0|0|0|0
6056|94566|Duilio Tejeda|M|304|22|6.2|0|1|0|0|0|0|0|0|0|0.0|0|0|0|0.0|0.0|0.0|3|0|0|0|1|1.282051282051282|0|2|2.564102564102564|0|0|0|0|0|0|0
6057|94599|Edwuin Cetre|M|28|1183|6.9843617920540995|1|42|14|4|0|1|0|218|9|150.26|11|0|1|12.489971619061095|0.0|1.0638297872340425|12|1|32|16|13|13.732796511687601|42|21|20.994612190502703|3|0|1|0|0|0|0
6058|94831|Axel Said Grijalva|D|187|90|6.9|0|0|0|0|0|0|0|34|0|26.86|3|1|0|2.727272727272727|0.9090909090909091|0.0|8|4|0|0|0|0.0|0|1|0.9090909090909091|0|0|0|0|0|0|0
6059|94871|Jose Chavez|F|90|4|6.5|0|0|0|0|0|0|0|1|0|0.1|1|0|0|0.9615384615384615|0.0|0.0|1|1|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
6060|95074|Armando Polo|F|9|266|6.426315789473684|0|1|0|0|0|0|0|38|1|25.9|0|0|1||||33|9|3|1|3||3|5||1|0|0|0|0|0|0
6061|95208|Juan Vieyra|M|29|503|6.819085487077536|1|15|8|2|1|1|0|148|11|43.25|9|0|2|9.92042938603789|0.0|1.8867924528301885|36|15|10|3|5|5.7776270362556605|2|6|5.861888013373781|1|0|0|0|0|0|0
6062|95213|Christian Ovelar|F|30|197|6.855329949238579|0|3|2|1|0|0|0|28|3|24.42|0|0|0|0.0|0.0|0.0|23|10|4|2|1|0.9259259259259258|6|0|0.0|0|0|2|0|1|1|0
6063|95236|Pablo Velazquez|F|30|724|6.790055248618785|1|11|3|1|1|0|0|143|5|84.64999999999999|7|1|3|8.785653581227475|1.0204081632653061|3.272727272727273|7|1|12|5|6|6.623543123543124|10|9|9.455741557767064|2|0|0|0|0|0|0
6064|95388|Robert Servin|D|4|1144|6.5524475524475525|0|8|2|1|0|0|0|328|4|244.23999999999998|13|10|23||||146|89|7|7|21||12|15||4|0|0|1|0|0|0
6065|95392|Galeano|F|27|75|6.734782608695653|0|0|0|0|0|0|0|17|0|0.8800000000000001|1|0|1|1.0204081632653061|0.0|1.3888888888888888|10|8|1|0|0|0.0|7|1|0.7246376811594204|0|0|1|0|0|0|0
6066|95466|Juan Carlos Medina|M|26|344|6.561918604651162|0|5|0|0|0|0|0|129|4|102.71999999999998|5|1|9|5.57178218159539|1.1627906976744187|9.382029270296451|29|9|4|2|3|3.0696798493408664|1|10|9.701808971815232|1|0|0|1|0|0|0
6067|95467|Emiliano Armenteros|M|23|923|6.7744312026002165|1|16|6|0|0|1|0|367|28|297.68999999999994|14|0|11|14.697547677501348|0.0|11.71523464458247|94|53|18|13|10|11.448714251651019|12|12|13.626526757055876|4|0|0|0|0|0|0
6068|95469|Ricardo Esqueda|D|18|593|6.587521079258011|0|2|0|0|0|0|0|213|3|187.17000000000002|20|1|8|20.783902085424334|0.819672131147541|8.500455373406194|49|27|3|1|4|4.597449908925318|1|11|11.166894353369763|2|0|0|1|0|0|0
6069|95471|Patricio Araujo|M|22|1817|6.926802421574023|0|14|6|1|0|1|0|770|6|653.6999999999998|52|12|54|58.86338261748577|12.105910610194938|57.05827651845013|177|88|5|4|16|16.398832110296567|14|45|46.916130460404155|6|2|0|1|0|0|0
6070|95472|Israel Villasenor|G|1|360|6.875|0|0|0|0|3|0|9|81|1|60.239999999999995|0|0|1|0.0|0.0|1.0|2|2|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
6071|95473|Ivan Estrada|D|14|454|6.906828193832599|0|1|0|0|0|1|0|131|5|89.91|16|2|12|15.71568782095098|1.9607843137254901|12.085011222008127|52|27|4|0|3|2.5392808945440524|10|8|8.37475024975025|1|0|0|0|0|0|0
6072|95474|Damian Alvarez|M|11|692|6.639450867052023|2|8|4|0|0|2|0|294|22|219.67000000000002|7|0|0|5.948371803634962|0.0|0.0|80|31|33|19|5|4.848428517914529|4|11|10.454648089235535|2|0|0|0|0|0|0
6073|95475|Rafael Marquez|M|4|2010|7.0993034825870645|0|20|5|0|0|1|0|1153|18|939.0800000000002|57|10|40|56.524910406490186|10.45135519495035|39.84263266687057|220|130|12|8|16|15.59831423661454|44|38|37.23227448730202|6|0|0|1|0|0|0
6074|95476|Jose Antonio Garcia|D|18|383|6.528981723237598|0|3|1|0|0|0|0|122|3|107.58999999999999|2|1|3|1.8543956043956042|0.8620689655172414|2.854395604395604|41|18|1|0|4|3.7549261083743843|6|6|5.087583309185743|0|0|0|0|0|0|0
6075|95477|Joffre Guerron|F|9|647|6.779752704791345|4|27|9|0|0|1|0|137|5|104.97|0|0|2|0.0|0.0|2.0303527481542245|85|27|22|10|0|0.0|10|21|20.0446555868973|2|0|1|0|0|0|0
6076|95485|Jonathan Fabbro|F|10|2055|7.054501216545012|10|59|18|7|0|2|0|814|46|630.1400000000001|21|3|9|21.130958864754245|3.250800320128051|8.835069652989732|262|104|41|18|13|13.770537784081366|45|46|46.19161308873254|4|0|1|0|1|0|0
6077|95496|Sixto Ramirez|D|2|1791|6.662199888330542|0|12|2|0|0|0|0|475|4|376.74999999999994|11|12|30||||184|94|5|5|9||13|34||6|0|0|2|0|0|0
6078|95567|Moises Munoz|G|23|3450|6.823478260869566|0|0|0|0|36|0|125|728|1|555.0099999999999|3|0|1|2.802642796248934|0.0|1.3513513513513513|22|18|0|0|1|0.9433962264150942|7|1|1.3157894736842106|5|0|0|0|0|0|0
6079|95568|Juan Pablo Rodriguez|M|8|1666|6.779471788715485|2|7|4|2|0|0|0|1032|15|910.4000000000001|30|11|25|31.265660446987532|12.368131436525319|23.472144979360213|135|54|9|6|24|23.3884144539129|15|29|26.87452864031043|7|0|0|0|0|0|0
6080|95569|Marco Jimenez|M|21|868|6.97926267281106|0|3|1|0|0|1|0|309|3|248.07|30|2|27|37.826425023323324|2.4695121951219514|34.66841631481612|75|40|1|0|11|11.303106851452398|8|14|16.043765803267746|4|0|0|0|0|0|0
6081|95571|Oscar Ustari|G|5|6144|7.0003906250000005|0|0|0|0|60|0|226|1804|4|618.82|1|0|4|1.25|0.0|3.7626262626262625|30|24|0|0|3|3.257575757575758|5|1|1.0416666666666667|0|1|0|0|0|0|0
6082|95588|Juan Carlos Nunez|D|22|1609|6.770105655686761|0|2|0|0|0|0|0|532|4|430.13|44|5|22|51.02433663719913|6.075581395348838|22.24644314099035|118|74|9|7|17|19.986317160735766|12|13|14.876630926661527|4|1|0|0|0|0|0
6083|95590|Manuel Iturra|M|16|3800|6.8207894736842105|0|17|2|0|4|6|0|1610|31|1340.45|78|9|73|89.4869200907839|10.875880176632055|84.23707363525797|358|170|52|32|60|69.4887942101181|75|85|97.13314904249334|17|0|0|0|0|0|0
6084|95594|Fernando Roman|D|28|381|6.903713527851458|0|4|2|0|0|0|0|149|2|3.2199999999999998|8|2|14|9.397487287634165|1.8181818181818181|15.700233229302995|36|23|5|4|5|5.246484781368502|5|2|1.7862838915470496|0|0|0|0|0|0|0
6085|95622|Oscar Ricardo Rojas|D|6|535|6.692523364485981|0|1|1|0|0|0|0|204|3|179.18|5|2|11|4.914824968129872|2.314814814814815|10.64003216155766|38|15|2|1|8|7.865892655008771|8|9|8.873355341575936|2|1|0|0|0|0|0
6086|95640|Aldo Benitez|D|13|359|6.327298050139276|0|0|0|0|0|0|0|69|3|46.949999999999996|3|0|12|3.0448717948717947|0.0|13.420342604664638|36|6|3|2|9|10.514383989993746|1|14|15.110278139939158|3|0|0|0|0|0|0
6087|95641|Sinha|M|10|715|6.595524475524476|0|10|5|0|0|2|0|504|29|386.88|21|0|3|19.937527343514077|0.0|3.9405684754521966|124|57|21|12|13|12.96369336746517|23|16|14.954068373508724|3|0|0|0|0|0|0
6088|95642|Aldo De Nigris|F|9|339|6.500294985250737|0|11|6|2|0|0|0|61|6|42.22|2|0|1|2.106186924089513|0.0|0.8333333333333334|50|20|2|1|2|2.244208494208494|4|11|10.487384200008783|0|1|0|0|0|0|0
6089|95644|Federico Vilar|G|33|1710|7.073684210526316|0|0|0|0|11|0|67|407|0|287.85999999999996|2|0|6|2.4909963985594237|0.0|6.264190263919188|10|9|0|0|1|1.0204081632653061|3|0|0.0|0|0|0|0|0|0|0
6090|95645|Yasser Corona|D|3|575|7.075478260869565|3|2|2|1|0|0|0|211|2|161.16|17|3|15|20.043950674035635|2.6959760512392092|16.315089351080065|44|28|1|0|5|6.755279034690799|3|1|0.8771929824561404|0|0|0|0|0|0|0
6091|95647|Juan Diego Gonzales Vigil|F|28|573|6.602094240837697|0|5|1|0|0|0|0|229|3|174.65999999999997|2|0|15||||56|25|1|1|6||5|11||2|1|0|0|0|0|0
6092|95652|Ronal Huaccha|F|18|1228|6.878094462540716|0|32|12|3|0|1|0|318|20|239.59999999999994|2|0|2||||110|47|20|14|8||19|14||4|0|1|0|0|0|0
6093|95654|Ysrael Zuniga|F|11|300|6.603666666666666|0|11|5|1|0|0|0|47|5|28.790000000000003|1|2|0||||38|9|6|3|5||4|8||2|0|0|0|0|1|0
6094|95656|Juan Raul Neira|M|24|1357|6.685998526160648|0|22|9|2|0|1|0|658|29|564.8199999999999|6|0|15||||145|53|27|15|15||19|29||4|0|0|0|0|0|0
6095|95660|Oscar Vega|M|8|10|5.66|0|0|0|0|0|0|0|8|0|6.42|0|0|0||||2|1|0|0|0||1|1||0|0|0|0|0|0|0
6096|95661|Julio Aliaga|G|12|270|6.033333333333333|0|0|0|0|10|0|6|28|0|19.490000000000002|0|0|0||||1|0|0|0|1||0|0||0|0|0|0|0|0|0
6097|95663|Daley Yesid Mena Palomeque|F|25|339|6.575516224188791|0|8|3|1|0|1|0|52|1|36.38|0|0|1|0.0|0.0|1.25|51|23|10|3|4|4.730392156862745|16|4|4.219576719576719|0|0|0|0|0|0|0
6098|95664|Jonathan Acasiete|D|30|2160|6.749166666666667|0|17|5|0|0|2|0|533|20|405.0699999999999|34|7|48||||246|125|39|23|25||32|41||4|0|0|0|0|0|0
6099|95668|Erick Rossi|D|4|2275|6.839164835164835|0|13|6|5|1|0|0|631|6|488.03|12|10|58|0.0|0.9615384615384615|0.0|142|72|8|8|14|0.0|12|25|0.0|6|1|0|0|0|0|0
6100|95678|Jaime Huerta|D|5|383|7.128198433420366|0|3|1|0|0|1|0|115|3|84.34|5|0|10||||46|33|1|1|1||2|6||0|0|0|1|0|0|0
6101|95680|Eduardo Uribe|D|25|3156|6.709157160963246|0|37|16|1|0|3|0|600|15|429.37999999999994|27|8|63|5.677890787005036|3.532402008011764|8.348609752912209|152|71|6|5|23|3.793953882466864|10|45|10.333527711576492|4|0|0|0|0|0|0
6102|95683|Antonio Gonzalez|M|20|928|6.627478448275863|0|2|1|0|0|0|0|303|12|246.37|24|2|16||||116|59|2|2|21||26|26||6|1|0|0|0|0|0
6103|95691|Cesar Ortiz|M|7|1381|6.769297610427226|0|18|7|1|0|1|0|618|12|532.9100000000001|6|3|15||||112|49|16|15|16||8|23||1|0|0|1|0|0|0
6104|95692|Carlos Gonzales|M|8|418|6.752392344497608|0|7|3|1|0|1|0|131|10|62.67000000000001|2|0|3||||81|46|25|16|1||23|10||2|0|0|0|0|0|0
6105|95693|Jahirsino Baylon|F|9|24|6.5375000000000005|0|0|0|0|0|0|0|6|0|2.55|0|0|0||||7|2|0|0|0||1|4||0|0|0|0|0|0|0
6106|95702|Yhirbis Cordova|D|16|117|6.669230769230769|0|1|1|0|0|0|0|32|2|26.72|3|0|5||||9|4|0|0|0||0|2||0|0|0|0|0|0|0
6107|95708|Mario Ceballos|F|9|979|7.019407558733401|0|45|14|5|0|1|0|166|10|123.44000000000001|4|0|2|4.129101185552798|0.0|1.8089960886571057|0|0|11|5|3|3.576839826839827|10|16|16.57085250404131|1|0|0|1|0|0|0
6108|95710|Fabrizio Roca|D|24|975|6.604307692307692|0|4|0|0|0|0|0|267|2|203.18000000000004|10|2|25||||109|62|14|10|13||17|16||4|0|0|1|0|0|0
6109|95731|Andres Lopez|D|18|90|5.7|0|0|0|0|0|0|0|16|0|10.56|0|0|1|0.0|0.0|1.1363636363636365|6|1|1|1|1|1.1363636363636365|0|3|3.409090909090909|1|0|0|0|0|0|0
6110|95734|Fernando Canales|D|17|937|6.593810032017076|0|7|5|1|0|1|0|189|5|123.09000000000002|3|1|20||||67|28|9|6|9||2|14||4|0|0|2|0|0|0
6111|95739|Jean Valdivia|D|4|892|6.717825112107623|0|8|1|0|0|0|0|313|9|263.42999999999995|10|2|16||||107|63|13|7|12||24|13||1|2|0|0|0|0|0
6112|95746|Jehu Chiapas|M|25|547|6.522669104204754|0|5|2|0|0|0|0|142|3|102.83000000000001|11|1|5|13.279791419326305|1.1627906976744187|5.537790697674419|54|24|4|1|10|12.45521684475173|10|10|11.688296383063825|1|0|0|0|0|0|0
6113|95749|Fernando Martinuzzi|G|67|1719|6.659511343804538|0|1|0|0|29|0|50|230|0|135.50000000000003|0|0|2||||14|14|0|0|0||6|0||3|0|0|0|0|0|1
6114|95760|Edisson Lopez|M|16|133|6.257142857142857|0|0|0|0|0|0|0|19|2|13.120000000000001|0|0|1||||21|5|2|1|2||1|6||2|0|0|0|0|0|0
6115|95767|Edward Aguilar|M|18|91|6.417582417582418|0|1|0|0|0|0|0|11|1|8.399999999999999|0|0|0||||14|2|1|0|1||1|5||0|0|0|0|0|0|0
6116|95774|Sebastian Ternero|M|5|673|6.189598811292719|0|12|4|1|0|0|0|145|3|94.78000000000002|7|1|10||||53|19|4|2|12||3|6||1|0|0|0|0|0|0
6117|95779|Diego Zurek|D|3|500|6.735|0|0|0|0|0|0|0|130|6|92.25999999999998|4|0|8||||41|19|6|5|4||5|9||1|0|0|0|0|0|0
6118|95780|Pedro Gutierrez|M|27|895|6.640893854748603|0|17|7|3|0|0|0|169|11|94.99999999999999|10|1|5||||151|71|45|21|7||31|13||3|0|0|0|0|0|0
6119|95792|Juan Diego Li|D|30|333|6.386486486486486|0|1|1|0|0|0|0|45|1|29.400000000000002|2|1|12||||30|11|6|1|5||0|6||2|0|0|0|0|0|0
6120|95793|Luis Gabriel Rey|F|18|491|6.484114052953157|2|14|6|0|0|1|0|162|8|105.33|6|0|0|5.407608695652174|0.0|0.0|74|27|7|2|3|3.2195251058681187|14|12|11.468242455646946|0|0|0|0|0|0|0
6121|95794|Jose Ruiz|F|93|7|6.4|0|0|0|0|0|0|0|2|0|0.2|0|0|0|0.0|0.0|0.0|2|0|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
6122|95795|Adrian Cortes|D|21|266|6.8996240601503755|1|1|0|0|0|1|0|28|2|18.97|7|1|8|12.960909912129425|2.272727272727273|13.759546686375954|21|15|1|1|1|1.8518518518518516|6|4|7.4074074074074066|2|1|0|0|0|0|0
6123|95798|Jose Marina|M|30|452|6.563716814159292|0|4|0|0|0|0|0|88|4|63.11000000000001|1|0|7||||39|20|4|1|2||7|6||2|1|0|1|0|0|0
6124|95812|William Paredes|D|3|329|6.391793313069909|0|0|0|0|0|0|0|120|1|90.7|3|1|4|3.2448804438944556|1.2195121951219512|4.199281292250765|20|6|2|0|3|3.145410947873235|1|2|1.8236074270557028|0|0|0|0|0|0|0
6125|95915|Luis Gil|M|8|17|6.7|0|1|0|0|0|0|0|7|0|5.390000000000001|1|0|0|1.3157894736842106|0.0|0.0|1|1|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
6126|95916|Guillermo Tomasevich|F|30|160|6.663124999999999|0|0|0|0|0|0|0|18|1|12.32|0|0|1||||21|9|2|1|1||4|2||0|0|0|0|0|0|0
6127|95917|Carlos Ambriz|D|4|213|6.726760563380282|0|2|0|0|0|0|0|54|1|40.400000000000006|0|0|6||||30|14|0|0|2||2|5||3|0|0|0|0|0|0
6128|95931|Raphael Ramirez|M|28|67|6.440298507462686|0|0|0|0|0|0|0|5|1|0.9|0|0|0||||4|2|0|0|0||1|1||1|0|0|0|0|0|0
6129|95932|Bruno Vasquez|M|18|122|6.422131147540983|0|0|0|0|0|0|0|40|1|16.560000000000002|2|0|0||||20|8|1|1|3||2|3||1|0|0|0|0|0|0
6130|95970|Kelvin Sanchez|M|5|223|6.570852017937219|0|0|0|0|0|0|0|74|0|60.120000000000005|7|2|3||||23|16|1|1|0||2|5||0|0|0|1|0|0|0
6131|96022|Manuel Contreras|D|22|623|6.703531300160514|0|5|1|1|0|0|0|227|2|179.95999999999998|6|9|9||||76|39|6|3|12||5|13||5|0|0|1|0|0|0
6132|96058|Josuee Herrera|D|11|931|6.691944146079483|0|19|2|2|0|2|0|212|17|151.32|8|0|7|2.230392156862745|0.0|4.326381715476888|126|71|29|17|15|9.392130147532736|53|14|8.114389974335987|3|0|3|0|0|0|0
6133|96082|Edwin Sandez|D|105|252|6.292857142857143|0|1|0|0|0|0|0|61|1|47.63|11|1|5|12.456140350877194|1.25|5.5701754385964914|31|16|2|1|4|5.197368421052632|3|7|7.258771929824562|1|0|0|1|0|0|0
6134|96083|Miguel Cancela|D|38|170|6.405882352941177|0|2|0|0|0|0|0|18|1|11.08|0|0|2|0.0|0.0|2.1073646850044367|5|2|0|0|0|0.0|1|2|2.1073646850044367|2|0|0|0|0|0|0
6135|96096|Anghello Sebastian Vera Ramirez|D|5|1712|6.594275700934579|0|16|9|0|0|0|0|349|8|258.35|23|10|35||||173|83|3|3|21||18|33||4|2|0|0|0|0|0
6136|96131|Bryan Canela|M|22|196|6.388775510204081|0|1|1|0|0|0|0|35|1|23.03|1|0|0||||34|14|10|2|0||7|6||2|0|0|0|0|0|0
6137|96132|Gerardo Sebastian Vonder Putten|M|18|113|6.617699115044247|0|1|1|0|0|0|0|32|1|25.98|2|0|1||||8|6|0|0|0||3|1||0|0|0|0|0|0|0
6138|96244|Jesus Gomez|M|20|88|6.490909090909091|0|4|1|0|0|0|0|26|2|16.96|2|1|2|2.25|1.0204081632653061|2.25|18|6|5|1|3|3.0408163265306123|3|3|3.0869565217391304|1|0|0|0|0|0|0
6139|96245|Jesus Moreno|F|27|7|4.071428571428571|0|1|0|0|0|0|0|2|0|0.2|1|0|0|0.9803921568627451|0.0|0.0|1|1|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
6140|96246|Horacio Cervantes|D|12|180|6.525|0|1|0|0|0|0|0|46|0|33.0|1|1|5|1.2195121951219512|1.2195121951219512|6.08039525927695|22|11|2|2|3|3.754813863928113|3|7|8.71197420664537|1|0|0|0|0|0|0
6141|96301|Oscar Vera|D|22|284|6.226760563380282|0|0|0|0|0|0|0|49|3|29.24|10|0|3|11.319272637308263|0.0|3.658536585365854|29|15|2|1|4|4.5971717695900365|3|4|4.552201880257298|0|0|0|1|0|0|0
6142|96302|Alejandro Duran|M|30|43|6.434883720930234|0|0|0|0|0|0|0|15|0|10.35|0|0|3|0.0|0.0|2.9223227752639516|5|3|1|0|0|0.0|2|0|0.0|0|0|0|0|0|0|0
6143|97422|Luca Andrada|M|33|45|6.6|0|2|0|0|0|0|0|15|0|13.2|2|0|0|1.9607843137254901|0.0|0.0|0|0|0|0|0|0.0|0|1|0.9803921568627451|1|0|0|0|0|0|0
6144|98778|Herman Wulff|D|26|450|6.98|0|3|1|0|0|0|0|130|0|97.71000000000001|2|1|8|1.925898752751284|1.0638297872340425|7.985299122496482|0|0|2|2|3|2.7515520314708954|4|2|1.8424611223799865|1|0|1|0|0|0|0
6145|100712|Pedro Requena|D|14|1200|6.751166666666666|0|6|3|1|0|0|0|344|4|271.02|10|7|22|9.605562891484634|6.8930664096383065|21.55606529879499|118|57|9|6|13|12.636411328629876|13|17|17.03980138344062|1|0|1|1|0|0|0
6146|100713|Daniel Chavez|F|7|1073|6.662534948741845|0|18|4|2|0|1|0|206|8|141.76999999999998|3|1|4|0.7692307692307692|0.0|0.7692307692307692|176|76|3|3|3|2.0220588235294117|15|16|3.4026334026334024|1|0|0|0|0|0|0
6147|100714|Pedro Garcia|D|16|1207|6.361723280861641|0|3|0|0|0|1|0|235|2|178.26000000000002|26|0|17|28.263162849077183|0.0|15.627969770965574|98|52|7|2|33|27.54626106257932|35|15|14.541936653890266|4|1|0|0|0|0|0
6148|100715|Elias Ramos|D|98|2588|6.679907264296753|0|21|3|0|0|3|0|670|19|528.7600000000001|45|7|53|6.258688401545544|2.0396270396270397|9.68396682682397|279|135|40|22|31|5.005180005180005|20|57|13.456252741967027|12|2|0|0|0|0|0
6149|100716|Cristian Sanchez|D|22|620|6.469516129032258|0|5|0|0|0|0|0|178|3|135.38000000000002|7|1|13|7.63986013986014|0.8771929824561404|13.923662641829027|53|29|3|3|8|6.028708133971293|7|12|10.201509017298493|1|0|0|0|0|0|0
6150|100718|Ederson Mogollon|D|4|2155|6.90584686774942|0|9|1|1|0|0|0|554|4|406.43999999999994|35|19|57|19.11371546192093|12.060338722620584|27.119429308959905|199|101|12|8|17|8.477380537062341|11|35|18.23268627600188|5|1|0|1|0|0|0
6151|100901|Diego Campos|G|21|810|7.222222222222222|0|0|0|0|9|0|34|154|1|93.44000000000001|0|0|1||||9|9|0|0|0||5|0||2|0|0|0|0|0|0
6152|101194|Carlos Jimenez|F|20|32|5.69375|0|0|0|0|0|0|0|4|0|0.4|0|0|1||||7|4|1|0|0||3|2||0|0|0|0|0|0|0
6153|101276|Christopher Olivares|M|14|557|6.806822262118492|0|24|7|4|0|3|0|99|10|58.460000000000015|1|0|2|0.0|0.0|0.0|62|20|18|7|0|0.0|6|11|0.9090909090909091|1|0|0|0|0|0|0
6154|101277|Aboubacar Sidiki Kouyate|D|31|804|6.542661691542289|0|9|0|0|0|0|0|163|0|99.56|3|10|22||||63|27|2|1|7||4|16||4|1|0|2|0|0|0
6155|101278|Paulo Sanchez|G|21|970|6.3648453608247415|0|3|0|0|21|0|17|184|5|135.27999999999997|1|0|1||||26|11|5|0|3||6|5||2|0|0|0|0|0|0
6156|101279|Carlos Perez|F|9|2511|6.987773795300678|0|62|19|3|0|5|0|503|47|345.69|5|1|6||||478|227|21|8|11||56|61||5|1|1|0|0|0|0
6157|101280|David Martin Gonzales|D|13|1235|6.517651821862349|0|1|0|0|0|0|0|280|7|219.64000000000004|11|4|24||||75|44|3|2|11||14|8||1|0|0|1|0|0|0
6158|101281|Brackson Leon|D|15|180|6.55|0|0|0|0|0|0|0|47|1|36.04|2|1|1||||14|8|3|2|0||0|1||1|0|0|0|0|0|0
6159|101282|Pierre Orozco|F|16|246|6.645934959349595|0|3|2|1|0|0|0|29|2|16.39|5|0|2||||41|17|0|0|1||4|9||0|0|0|0|0|0|0
6160|101283|Juan Manuel Vargas|D|6|1552|7.256894329896908|0|39|8|2|0|2|0|454|33|333.20000000000005|11|7|24||||129|77|12|5|3||16|28||8|1|0|2|0|0|0
6161|101284|Hoover Crespo|M|20|326|6.7242331288343555|0|12|2|0|0|0|0|111|9|86.1|5|0|3||||64|28|18|11|3||9|12||2|0|0|0|0|0|0
6162|101285|Javier Carnero|F|28|549|6.614754098360656|0|13|3|1|0|0|0|107|3|76.05999999999999|1|0|1||||87|39|7|5|3||12|14||1|0|0|0|0|0|0
6163|101288|Alfredo Rojas|M|15|1097|6.5428441203281675|0|3|1|0|0|0|0|315|6|227.2|6|4|23||||132|67|0|0|10||9|29||3|1|0|0|0|0|0
6164|101290|Johan Hinostroza|M|26|89|6.373033707865169|0|5|1|0|0|0|0|17|1|11.73|1|0|1||||9|2|2|0|2||0|2||1|0|0|0|0|0|0
6165|101291|Yamid Villena|M|6|253|6.0699604743083|0|0|0|0|0|0|0|60|0|46.04|1|0|2||||29|8|3|2|5||2|8||1|0|0|0|0|0|0
6166|101292|Franco Otarola|D|3|1304|6.637039877300614|0|2|0|0|0|0|0|254|3|182.96999999999997|13|10|32||||113|63|2|1|13||14|18||4|1|1|0|0|0|0
6167|101293|Diego Rangel|D|4|270|6.666666666666667|0|1|0|0|0|0|0|52|0|37.79|2|2|4||||19|8|0|0|1||3|5||2|0|0|0|0|0|0
6168|101294|Leonardo Lizama|M|7|760|6.597631578947368|0|10|1|0|0|0|0|231|2|184.63|16|2|11||||95|53|8|5|9||22|14||2|0|0|1|0|0|0
6169|101295|Marcos Alvarez|M|30|390|6.436410256410256|0|3|0|0|0|1|0|44|2|19.38|5|0|2||||46|21|14|11|3||4|4||0|0|0|0|0|0|0
6170|101296|Kevin Pena|M|24|165|6.641212121212121|0|1|0|0|0|0|0|60|1|43.61|1|0|3|1.1363636363636365|0.0|3.191489361702128|0|0|3|2|1|1.1363636363636365|11|7|7.975774873802896|1|0|0|0|0|0|0
6171|101437|Walter Vasquez|M|40|166|6.7132530120481935|0|0|0|0|0|1|0|25|3|17.75|0|0|1||||22|9|6|4|1||4|3||0|0|0|0|0|0|0
6172|101438|Jimmy Valdiviezo|D|16|90|5.9|0|0|0|0|0|0|0|16|0|11.04|2|2|4||||6|4|0|0|1||1|1||0|0|0|0|0|0|0
6173|101576|Ian Freundt|-|26|45|5.4|0|0|0|0|0|0|0|12|0|1.2000000000000002|1|0|0||||5|1|0|0|3||0|1||0|0|0|0|0|0|0
6174|101577|Jean Pierre Cucho|M|91|90|5.8|0|0|0|0|0|0|0|24|0|19.200000000000003|4|0|5||||12|4|0|0|2||0|5||0|0|0|0|0|0|0
6175|101578|William Boluarte|D|20|4|-1.0|0|0|0|0|0|0|0|0|0|0.0|0|0|0||||0|0|0|0|0||0|0||0|0|0|0|0|0|0
